ISBN;Bname;Bnumber;BID;ZT
0000757237;谋杀似水年华.新版;4;4267;1
0000766272;茶花女;4;4268;1
0000766272;茶花女;4;4269;1
0000766272;茶花女;4;4270;1
0000766272;茶花女;4;4271;1
0000750493;第九个寡妇;4;4272;1
0000750493;第九个寡妇;4;4273;1
0000750493;第九个寡妇;4;4274;1
0000750493;第九个寡妇;4;4275;1
0000550420;综合色配色图典;2;4276;1
0000550420;综合色配色图典;2;4277;1
0000760176;百年中国电影史:1900-2000;1;4278;1
0000374293;靳埭强:视觉传达设计实践;1;4279;1
0000550995;音乐表演研究;1;4280;1
0000711245;数字艺术哲学;1;4281;1
0000787332;中国音乐百年作品典藏.第14卷,钢琴曲;1;4282;1
0000757064;国际数码摄影教程.第2版;2;4283;1
0000757064;国际数码摄影教程.第2版;2;4284;1
0000765101;西方绘画大师经典佳作,莫奈;2;4285;1
0000765101;西方绘画大师经典佳作,莫奈;2;4286;1
0000756044;西方艺术史.修订本;2;4287;1
0000756044;西方艺术史.修订本;2;4288;1
0000808431;色彩构成与设计原理;2;4289;1
0000808431;色彩构成与设计原理;2;4290;1
0000737787;曲式与作品分析.上册;3;4291;1
0000737787;曲式与作品分析.上册;3;4292;1
0000737787;曲式与作品分析.上册;3;4293;1
0000666431;星空;3;4294;1
0000666431;星空;3;4295;1
0000666431;星空;3;4296;1
0000815503;素描入门;2;4297;1
0000815503;素描入门;2;4298;1
0000773747;摄影艺术的学术解读;1;4299;1
0000736266;中国民族声乐多维探究;1;4300;1
0000730481;伯里曼人体绘画技法大全.修订版;4;4301;1
0000730481;伯里曼人体绘画技法大全.修订版;4;4302;1
0000730481;伯里曼人体绘画技法大全.修订版;4;4303;1
0000730481;伯里曼人体绘画技法大全.修订版;4;4304;1
0000809803;黑白键的对话:钢琴家心中的伟大作曲家;2;4305;1
0000809803;黑白键的对话:钢琴家心中的伟大作曲家;2;4306;1
0000554771;调性和声及20世纪音乐概述;1;4307;1
0000801362;重构与融合:电影产业新格局;1;4308;1
0000635626;超级动漫完全自学教程,素描草图专题;2;4309;1
0000635626;超级动漫完全自学教程,素描草图专题;2;4310;1
0000486712;曲式原理引论;2;4311;1
0000486712;曲式原理引论;2;4312;1
0000679849;竹笛艺术研究;1;4313;1
0000751417;黎英海音乐理论选集.一;1;4314;1
0000775868;中国工艺美术史;2;4315;1
0000775868;中国工艺美术史;2;4316;1
0000427333;创作与构图;2;4317;1
0000427333;创作与构图;2;4318;1
0000348996;凡高.典藏版;3;4319;1
0000348996;凡高.典藏版;3;4320;1
0000348996;凡高.典藏版;3;4321;1
0000761541;昆曲;1;4322;1
0000468549;中国人音乐审美心理概论;2;4323;1
0000468549;中国人音乐审美心理概论;2;4324;1
0000703721;影视文化的性别批评;2;4325;1
0000703721;影视文化的性别批评;2;4326;1
0000812777;新媒体语境下的影像生产与话语重构;1;4327;1
0000822564;铅笔素描大讲堂,静物基础表现技法.第2版;2;4328;1
0000822564;铅笔素描大讲堂,静物基础表现技法.第2版;2;4329;1
0000689021;中国佛教美术发展史;1;4330;1
0000820385;素描基础全解,石膏几何体.第2版;2;4331;1
0000820385;素描基础全解,石膏几何体.第2版;2;4332;1
0000798265;电影理论自修课;1;4333;1
0000740937;中西方钢琴音乐文化发展研究;2;4334;1
0000740937;中西方钢琴音乐文化发展研究;2;4335;1
0000675426;蓝围巾男人:为卢西安·弗洛伊德做模特;2;4336;1
0000675426;蓝围巾男人:为卢西安·弗洛伊德做模特;2;4337;1
0000509402;曲式与作品分析新编;2;4338;1
0000509402;曲式与作品分析新编;2;4339;1
0000630122;歌曲即兴伴奏实用教程;1;4340;1
0000188332;黄铁山水彩;1;4341;1
0000807949;电影理论基础.第2版;3;4342;1
0000807949;电影理论基础.第2版;3;4343;1
0000807949;电影理论基础.第2版;3;4344;1
0000437220;怎样写硬笔行书;3;4345;1
0000437220;怎样写硬笔行书;3;4346;1
0000437220;怎样写硬笔行书;3;4347;1
0000797535;艺术怎么样?:来自中国的当代艺术;1;4348;1
0000777511;风光的表达:美国摄影大师的思想和视野;1;4349;1
0000718625;管弦乐队配器法.修订版;1;4350;1
0000801926;艺术是生命的密码.第2版;1;4351;1
0000657428;俄罗斯历史油画1000例;1;4352;1
0000770808;赵孟頫集字作品五十幅;1;4353;1
0000814748;色彩心理学;2;4354;1
0000814748;色彩心理学;2;4355;1
0000752580;中国传统陶瓷图案与配色;1;4356;1
0000732174;日系配色经典50例;1;4357;1
0000760100;百年中国美术史:1900-2000;1;4358;1
0000727111;考上北京电影学院;2;4359;1
0000727111;考上北京电影学院;2;4360;1
0000798491;写真之道:专业摄影师的人像摄影秘笈;2;4361;1
0000798491;写真之道:专业摄影师的人像摄影秘笈;2;4362;1
0000728415;当代具象绘画;1;4363;1
0000237580;俄罗斯当代油画家:俄汉对照;2;4364;1
0000237580;俄罗斯当代油画家:俄汉对照;2;4365;1
0000777827;色彩之境:色彩美研究;1;4366;1
0000820256;查尔斯·埃文斯水彩基础教程.第2版;2;4367;1
0000820256;查尔斯·埃文斯水彩基础教程.第2版;2;4368;1
0000811317;铅笔素描从入门到精通,人物篇;2;4369;1
0000811317;铅笔素描从入门到精通,人物篇;2;4370;1
0000500875;艺术歌曲概论;2;4371;1
0000500875;艺术歌曲概论;2;4372;1
0000775882;电影艺术: 形式与风格;2;4373;1
0000775882;电影艺术: 形式与风格;2;4374;1
0000805702;用户研究与体验设计;1;4375;1
0000770827;诗画水乡;1;4376;1
0000749292;艺术欣赏教程.第2版;2;4377;1
0000749292;艺术欣赏教程.第2版;2;4378;1
0000693958;当代编舞理论与技法;1;4379;1
0000740800;100幅俄罗斯肖像画;1;4380;1
0000706588;宋人·花鸟临摹实技.二;1;4381;1
0000708595;我的图画书论;1;4382;1
0000764962;中国油画五百年.Ⅳ;1;4383;1
0000801270;顏真卿顏勤禮碑;2;4384;1
0000801270;顏真卿顏勤禮碑;2;4385;1
0000651576;俄罗斯列宾美术学院素描高级课程教学;1;4386;1
0000711276;篆书章法举要;1;4387;1
0000745791;文森特·凡·高;1;4388;1
0000706918;新世纪我国师范美术教师教育研究;1;4389;1
0000553889;世界艺术巨匠,莫奈:Monet;1;4390;1
0000810656;中国纪录片发展报告.2016;2;4391;1
0000810656;中国纪录片发展报告.2016;2;4392;1
0000427399;绘画色彩基础与分析;3;4393;1
0000427399;绘画色彩基础与分析;3;4394;1
0000427399;绘画色彩基础与分析;3;4395;1
0000427342;新世纪广告创意经典;1;4396;1
0000757607;城市景观雕塑.1.1;1;4397;1
0000825716;爱乐之谈;2;4398;1
0000825716;爱乐之谈;2;4399;1
0000541118;丰子恺漫画画谱;2;4400;1
0000541118;丰子恺漫画画谱;2;4401;1
0000380869;吉他自学24课;3;4402;1
0000380869;吉他自学24课;3;4403;1
0000380869;吉他自学24课;3;4404;1
0000823527;音乐教育学概论;1;4405;1
0000729018;经典油画解读与创作;1;4406;1
0000633056;唐代宫廷音乐文艺研究;1;4407;1
0000556854;漫画的背景与透视;3;4408;1
0000556854;漫画的背景与透视;3;4409;1
0000556854;漫画的背景与透视;3;4410;1
0000765100;西方绘画大师经典佳作,梵·高;2;4411;1
0000765100;西方绘画大师经典佳作,梵·高;2;4412;1
0000559924;格里采风景画选;4;4413;1
0000559924;格里采风景画选;4;4414;1
0000559924;格里采风景画选;4;4415;1
0000559924;格里采风景画选;4;4416;1
0000757627;色彩的构成艺术;2;4417;1
0000757627;色彩的构成艺术;2;4418;1
0000798119;配色印象手册;1;4419;1
0000819713;拉斐尔;1;4420;1
0000712926;触摸历史:中国近代音乐史文集;1;4421;1
0000705702;阿班·贝尔格音乐作品中的回文结构;1;4422;1
0000740511;你不知道的历史与艺术;1;4423;1
0000741208;西方文明中的音乐;1;4424;1
0000691100;动漫技法大讲堂,Q版造型篇;2;4425;1
0000691100;动漫技法大讲堂,Q版造型篇;2;4426;1
0000797852;艺术的故事;2;4427;1
0000797852;艺术的故事;2;4428;1
0000711249;我的影评不撒谎;2;4429;1
0000711249;我的影评不撒谎;2;4430;1
0000801271;曹全碑;2;4431;1
0000801271;曹全碑;2;4432;1
0000745034;音乐史学原理.修订本;2;4433;1
0000745034;音乐史学原理.修订本;2;4434;1
0000745793;印象主义 后印象主义;1;4435;1
0000647300;艺术的故事;1;4436;1
0000279059;埃及艺术;1;4437;1
0000729019;从零开始学素描;2;4438;1
0000729019;从零开始学素描;2;4439;1
0000819241;素描基础全解,静物.第2版;2;4440;1
0000819241;素描基础全解,静物.第2版;2;4441;1
0000799230;圆舞曲:净版;1;4442;1
0000721061;刀与星辰:徐皓峰影评集;1;4443;1
0000728725;中国当代艺术史:1978-1999;1;4444;1
0000648023;第一本心理学漫画书:梦的解析;3;4445;1
0000648023;第一本心理学漫画书:梦的解析;3;4446;1
0000648023;第一本心理学漫画书:梦的解析;3;4447;1
0000764729;西方绘画大师经典作品,维米尔;1;4448;1
0000764728;西方绘画大师经典作品,伦勃朗;1;4449;1
0000775243;人像摄影构图之美;2;4450;1
0000775243;人像摄影构图之美;2;4451;1
0000655583;首届全国音乐分析学学术研讨会学术论文集;2;4452;1
0000655583;首届全国音乐分析学学术研讨会学术论文集;2;4453;1
0000728485;曲式与作品分析;2;4454;1
0000728485;曲式与作品分析;2;4455;1
0000803020;传统手工艺的现代传承;1;4456;1
0000748251;透视技法表现;2;4457;1
0000748251;透视技法表现;2;4458;1
0000770725;褚遂良楷书部首一百法;1;4459;1
0000781435;世界美术名作二十讲.第2版;2;4460;1
0000781435;世界美术名作二十讲.第2版;2;4461;1
0000796826;中外动画史;1;4462;1
0000710233;舞蹈学基础;2;4463;1
0000710233;舞蹈学基础;2;4464;1
0000718562;千年丹青:细读中日藏唐宋元绘画珍品;1;4465;1
0000427706;今日中国美术,展览卷;1;4466;1
0000637324;音乐审美与民族心理;2;4467;1
0000637324;音乐审美与民族心理;2;4468;1
0000793881;钢琴在中国:当代钢琴音乐、教育、文化简况;2;4469;1
0000793881;钢琴在中国:当代钢琴音乐、教育、文化简况;2;4470;1
0000800998;音乐分析基础.第2版;2;4471;1
0000800998;音乐分析基础.第2版;2;4472;1
0000810240;作曲初步练习;1;4473;1
0000809351;色彩原理与应用;2;4474;1
0000809351;色彩原理与应用;2;4475;1
0000737099;我们仨;4;4476;1
0000737099;我们仨;4;4477;1
0000737099;我们仨;4;4478;1
0000737099;我们仨;4;4479;1
0000797215;中国近代史:彩图增订本;3;4480;1
0000797215;中国近代史:彩图增订本;3;4481;1
0000797215;中国近代史:彩图增订本;3;4482;1
0000746914;也说李白与杜甫;3;4483;1
0000746914;也说李白与杜甫;3;4484;1
0000746914;也说李白与杜甫;3;4485;1
0000768025;丝路列国志;1;4486;1
0000789308;中国近代史;2;4487;1
0000789308;中国近代史;2;4488;1
0000737265;张爱玲传;1;4489;1
0000355664;从鸦片战争到五四运动.下.2版;1;4490;1
0000792036;土地经济学.第2版;1;4491;1
0000768476;中级财务会计.第6版;2;4492;1
0000768476;中级财务会计.第6版;2;4493;1
0000551941;博弈论;5;4494;1
0000551941;博弈论;5;4495;1
0000551941;博弈论;5;4496;1
0000551941;博弈论;5;4497;1
0000551941;博弈论;5;4498;1
0000716669;新编会计学原理:基础会计.第16版;2;4499;1
0000716669;新编会计学原理:基础会计.第16版;2;4500;1
0000775919;新编会计学原理:基础会计.第17版;2;4501;1
0000775919;新编会计学原理:基础会计.第17版;2;4502;1
0000778442;商业大数据分析;2;4503;1
0000778442;商业大数据分析;2;4504;1
0000775908;国富论;3;4505;1
0000775908;国富论;3;4506;1
0000775908;国富论;3;4507;1
0000724583;国富论;4;4508;1
0000724583;国富论;4;4509;1
0000724583;国富论;4;4510;1
0000724583;国富论;4;4511;1
0000795330;股权再融资政策经济后果研究;1;4512;1
0000805124;计量经济学教程;2;4513;1
0000805124;计量经济学教程;2;4514;1
0000804145;精要主义;2;4515;1
0000804145;精要主义;2;4516;1
0000671386;资产价格波动与宏观经济稳定研究;1;4517;1
0000699937;战略管理:概念与案例;2;4518;1
0000699937;战略管理:概念与案例;2;4519;1
0000751134;十亿美金的教训;2;4520;1
0000751134;十亿美金的教训;2;4521;1
0000791356;富国的贫穷;1;4522;1
0000504545;投资学;1;4523;1
0000546657;西方经济学.第2版;1;4524;1
0000772611;美丽乡村建设理论与实践;2;4525;1
0000772611;美丽乡村建设理论与实践;2;4526;1
0000193921;转型经济学;3;4527;1
0000193921;转型经济学;3;4528;1
0000193921;转型经济学;3;4529;1
0000462460;牛奶可乐经济学:最妙趣横生的经济学课堂;7;4530;1
0000462460;牛奶可乐经济学:最妙趣横生的经济学课堂;7;4531;1
0000462460;牛奶可乐经济学:最妙趣横生的经济学课堂;7;4532;1
0000462460;牛奶可乐经济学:最妙趣横生的经济学课堂;7;4533;1
0000462460;牛奶可乐经济学:最妙趣横生的经济学课堂;7;4534;1
0000462460;牛奶可乐经济学:最妙趣横生的经济学课堂;7;4535;1
0000462460;牛奶可乐经济学:最妙趣横生的经济学课堂;7;4536;1
0000681660;私营中小企业主融资行为研究;1;4537;1
0000744150;宏观经济学;2;4538;1
0000744150;宏观经济学;2;4539;1
0000760006;广告学概论.第3版;3;4540;1
0000760006;广告学概论.第3版;3;4541;1
0000760006;广告学概论.第3版;3;4542;1
0000739527;富爸爸 销售狗;1;4543;1
0000807375;金融市场学.第3版;2;4544;1
0000807375;金融市场学.第3版;2;4545;1
0000776444;抗日战争时期后方工业建设研究;1;4546;1
0000814014;经济学就这么有趣;2;4547;1
0000814014;经济学就这么有趣;2;4548;1
0000798090;经济心理学;2;4549;1
0000798090;经济心理学;2;4550;1
0000812627;“一带一路”环球行动报告.2016;1;4551;1
0000504190;皇帝与柠檬:经济学中的人性;4;4552;1
0000504190;皇帝与柠檬:经济学中的人性;4;4553;1
0000504190;皇帝与柠檬:经济学中的人性;4;4554;1
0000504190;皇帝与柠檬:经济学中的人性;4;4555;1
0000768719;计量经济学方法与应用;2;4556;1
0000768719;计量经济学方法与应用;2;4557;1
0000798099;电子商务;2;4558;1
0000798099;电子商务;2;4559;1
0000685951;失去的二十年:日本经济长期停滞的真正原因;2;4560;1
0000685951;失去的二十年:日本经济长期停滞的真正原因;2;4561;1
0000735671;期权、期货和其它衍生产品:第三版;1;4562;1
0000789415;中级财务会计;2;4563;1
0000789415;中级财务会计;2;4564;1
0000778166;海底捞你学不会.第2版;3;4565;1
0000778166;海底捞你学不会.第2版;3;4566;1
0000778166;海底捞你学不会.第2版;3;4567;1
0000747493;经济增长理论史;1;4568;1
0000777909;城市经济学;2;4569;1
0000777909;城市经济学;2;4570;1
0000739472;计量经济学导论;3;4571;1
0000739472;计量经济学导论;3;4572;1
0000739472;计量经济学导论;3;4573;1
0000746394;财务报表分析;3;4574;1
0000746394;财务报表分析;3;4575;1
0000746394;财务报表分析;3;4576;1
0000800958;基础会计.第4版;2;4577;1
0000800958;基础会计.第4版;2;4578;1
0000804201;通货膨胀、国际资本流动与宏观经济运行;1;4579;1
0000802730;量化投资技术与策略;1;4580;1
0000820790;“一带一路”年度报告.2017,行者智见;1;4581;1
0000778439;互联网时代的新创客;2;4582;1
0000778439;互联网时代的新创客;2;4583;1
0000809786;比特币:一个虚幻而真实的世界;2;4584;1
0000809786;比特币:一个虚幻而真实的世界;2;4585;1
0000545885;中华人民共和国经济史.上卷.增订版;1;4586;1
0000798097;近代中国农村经济史研究;1;4587;1
0000546755;国际贸易实务;1;4588;1
0000705342;中级微观经济学:理论与应用;2;4589;1
0000705342;中级微观经济学:理论与应用;2;4590;1
0000546658;转型经济学;1;4591;1
0000679191;宏观经济学;6;4592;1
0000679191;宏观经济学;6;4593;1
0000679191;宏观经济学;6;4594;1
0000679191;宏观经济学;6;4595;1
0000679191;宏观经济学;6;4596;1
0000679191;宏观经济学;6;4597;1
0000773947;一个广告人的自白:纪念版.第3版;3;4598;1
0000773947;一个广告人的自白:纪念版.第3版;3;4599;1
0000773947;一个广告人的自白:纪念版.第3版;3;4600;1
0000777339;各国的经济增长.第2版;2;4601;1
0000777339;各国的经济增长.第2版;2;4602;1
0000790572;经济学与经济政策;2;4603;1
0000790572;经济学与经济政策;2;4604;1
0000794393;期权、期货及其他衍生产品;3;4605;1
0000794393;期权、期货及其他衍生产品;3;4606;1
0000794393;期权、期货及其他衍生产品;3;4607;1
0000161304;大败局;6;4608;1
0000161304;大败局;6;4609;1
0000161304;大败局;6;4610;1
0000161304;大败局;6;4611;1
0000161304;大败局;6;4612;1
0000161304;大败局;6;4613;1
0000793509;通往繁荣之路;1;4614;1
